2003-12-30 18:01:51,501 INFO  org.apache.maven.changelog.AbstractChangeLogGenerator - SCM Working Directory: C:\opendbcopy
2003-12-30 18:02:20,402 WARN  org.apache.commons.jelly.tags.ant.AntTag - Could not convert tag: a into an Ant task, data type or property
2003-12-30 18:02:20,402 WARN  org.apache.commons.jelly.tags.ant.AntTag - Could not convert tag: img into an Ant task, data type or property
2003-12-30 18:02:20,402 WARN  org.apache.commons.jelly.tags.ant.AntTag - Could not convert tag: a into an Ant task, data type or property
2003-12-30 18:02:20,402 WARN  org.apache.commons.jelly.tags.ant.AntTag - Could not convert tag: img into an Ant task, data type or property
2003-12-30 18:02:20,412 WARN  org.apache.commons.jelly.tags.ant.AntTag - Could not convert tag: a into an Ant task, data type or property
2003-12-30 18:02:20,412 WARN  org.apache.commons.jelly.tags.ant.AntTag - Could not convert tag: img into an Ant task, data type or property
2003-12-30 18:02:20,412 WARN  org.apache.commons.jelly.tags.ant.AntTag - Could not convert tag: a into an Ant task, data type or property
2003-12-30 18:02:20,412 WARN  org.apache.commons.jelly.tags.ant.AntTag - Could not convert tag: img into an Ant task, data type or property
2003-12-30 18:02:20,482 WARN  org.apache.commons.jelly.tags.ant.AntTag - Could not convert tag: a into an Ant task, data type or property
2003-12-30 18:02:20,482 WARN  org.apache.commons.jelly.tags.ant.AntTag - Could not convert tag: img into an Ant task, data type or property
2003-12-30 18:02:20,502 WARN  org.apache.commons.jelly.tags.ant.AntTag - Could not convert tag: a into an Ant task, data type or property
2003-12-30 18:02:20,502 WARN  org.apache.commons.jelly.tags.ant.AntTag - Could not convert tag: img into an Ant task, data type or property
2003-12-30 18:02:20,502 WARN  org.apache.commons.jelly.tags.ant.AntTag - Could not convert tag: a into an Ant task, data type or property
2003-12-30 18:02:20,502 WARN  org.apache.commons.jelly.tags.ant.AntTag - Could not convert tag: img into an Ant task, data type or property
2003-12-30 18:02:20,502 WARN  org.apache.commons.jelly.tags.ant.AntTag - Could not convert tag: a into an Ant task, data type or property
2003-12-30 18:02:20,502 WARN  org.apache.commons.jelly.tags.ant.AntTag - Could not convert tag: img into an Ant task, data type or property
2003-12-30 18:02:20,512 WARN  org.apache.commons.jelly.tags.ant.AntTag - Could not convert tag: a into an Ant task, data type or property
2003-12-30 18:02:20,512 WARN  org.apache.commons.jelly.tags.ant.AntTag - Could not convert tag: img into an Ant task, data type or property
2003-12-30 18:02:20,512 WARN  org.apache.commons.jelly.tags.ant.AntTag - Could not convert tag: a into an Ant task, data type or property
2003-12-30 18:02:20,512 WARN  org.apache.commons.jelly.tags.ant.AntTag - Could not convert tag: img into an Ant task, data type or property
2003-12-30 18:02:20,512 WARN  org.apache.commons.jelly.tags.ant.AntTag - Could not convert tag: a into an Ant task, data type or property
2003-12-30 18:02:20,512 WARN  org.apache.commons.jelly.tags.ant.AntTag - Could not convert tag: img into an Ant task, data type or property
2003-12-30 18:02:20,512 WARN  org.apache.commons.jelly.tags.ant.AntTag - Could not convert tag: a into an Ant task, data type or property
2003-12-30 18:02:20,512 WARN  org.apache.commons.jelly.tags.ant.AntTag - Could not convert tag: img into an Ant task, data type or property
2003-12-30 18:02:20,512 WARN  org.apache.commons.jelly.tags.ant.AntTag - Could not convert tag: a into an Ant task, data type or property
2003-12-30 18:02:20,512 WARN  org.apache.commons.jelly.tags.ant.AntTag - Could not convert tag: img into an Ant task, data type or property
2003-12-30 18:02:20,522 WARN  org.apache.commons.jelly.tags.ant.AntTag - Could not convert tag: a into an Ant task, data type or property
2003-12-30 18:02:20,522 WARN  org.apache.commons.jelly.tags.ant.AntTag - Could not convert tag: img into an Ant task, data type or property
2003-12-30 18:02:20,522 WARN  org.apache.commons.jelly.tags.ant.AntTag - Could not convert tag: a into an Ant task, data type or property
2003-12-30 18:02:20,522 WARN  org.apache.commons.jelly.tags.ant.AntTag - Could not convert tag: img into an Ant task, data type or property
2003-12-30 18:02:20,522 WARN  org.apache.commons.jelly.tags.ant.AntTag - Could not convert tag: a into an Ant task, data type or property
2003-12-30 18:02:20,522 WARN  org.apache.commons.jelly.tags.ant.AntTag - Could not convert tag: img into an Ant task, data type or property
2003-12-30 18:02:20,522 WARN  org.apache.commons.jelly.tags.ant.AntTag - Could not convert tag: a into an Ant task, data type or property
2003-12-30 18:02:20,522 WARN  org.apache.commons.jelly.tags.ant.AntTag - Could not convert tag: img into an Ant task, data type or property
2003-12-30 18:02:20,603 WARN  org.apache.commons.jelly.tags.ant.AntTag - Could not convert tag: a into an Ant task, data type or property
2003-12-30 18:02:20,603 WARN  org.apache.commons.jelly.tags.ant.AntTag - Could not convert tag: img into an Ant task, data type or property
2003-12-30 18:02:20,603 WARN  org.apache.commons.jelly.tags.ant.AntTag - Could not convert tag: a into an Ant task, data type or property
2003-12-30 18:02:20,603 WARN  org.apache.commons.jelly.tags.ant.AntTag - Could not convert tag: img into an Ant task, data type or property
2003-12-30 18:02:20,613 WARN  org.apache.commons.jelly.tags.ant.AntTag - Could not convert tag: a into an Ant task, data type or property
2003-12-30 18:02:20,613 WARN  org.apache.commons.jelly.tags.ant.AntTag - Could not convert tag: img into an Ant task, data type or property
2003-12-30 18:02:20,613 WARN  org.apache.commons.jelly.tags.ant.AntTag - Could not convert tag: a into an Ant task, data type or property
2003-12-30 18:02:20,613 WARN  org.apache.commons.jelly.tags.ant.AntTag - Could not convert tag: img into an Ant task, data type or property
2003-12-30 18:02:20,613 WARN  org.apache.commons.jelly.tags.ant.AntTag - Could not convert tag: a into an Ant task, data type or property
